

timestamp	145871	gyroX	-0.0610352	gyroY	-1.8920898	gyroZ	-0.7324219	accX	-0.2116699	accY	0.8994141	accZ	0.2678223	magX	12.6342773	magY	46.9970703	magZ	24.1455078
timestamp	145881	gyroX	-0.1831055	gyroY	-1.953125	gyroZ	-0.4882812	accX	-0.2125244	accY	0.8981934	accZ	0.2666016	magX	12.109375	magY	46.6918945	magZ	23.5351562
timestamp	145890	gyroX	-0.0610352	gyroY	-2.3193359	gyroZ	-0.5493164	accX	-0.211792	accY	0.8978271	accZ	0.2667236	magX	12.109375	magY	46.6918945	magZ	23.5351562
timestamp	145899	gyroX	0.1220703	gyroY	-2.1972656	gyroZ	-0.5493164	accX	-0.2119141	accY	0.8972168	accZ	0.2663574	magX	12.109375	magY	46.6918945	magZ	23.5351562
timestamp	145908	gyroX	0	gyroY	-2.0751953	gyroZ	-0.4882812	accX	-0.2109375	accY	0.8966064	accZ	0.2675781	magX	12.109375	magY	46.6918945	magZ	23.5351562
timestamp	145917	gyroX	-0.1220703	gyroY	-1.8310547	gyroZ	-0.4882812	accX	-0.2122803	accY	0.897583	accZ	0.2669678	magX	12.109375	magY	46.6918945	magZ	23.5351562
timestamp	145926	gyroX	0.1831055	gyroY	-2.2583008	gyroZ	-0.6103516	accX	-0.2115479	accY	0.8972168	accZ	0.2668457	magX	12.109375	magY	46.6918945	magZ	23.5351562
timestamp	145936	gyroX	0	gyroY	-2.2583008	gyroZ	-0.4272461	accX	-0.2114258	accY	0.8968506	accZ	0.2670898	magX	11.8286133	magY	46.8505859	magZ	24.7192383
timestamp	145945	gyroX	0.2441406	gyroY	-2.0751953	gyroZ	-0.4272461	accX	-0.2110596	accY	0.8989258	accZ	0.267334	magX	11.8286133	magY	46.8505859	magZ	24.7192383
timestamp	145954	gyroX	0.1220703	gyroY	-2.0751953	gyroZ	-0.5493164	accX	-0.2115479	accY	0.8984375	accZ	0.2672119	magX	11.8286133	magY	46.8505859	magZ	24.7192383
timestamp	145963	gyroX	-0.1220703	gyroY	-1.953125	gyroZ	-0.6103516	accX	-0.2126465	accY	0.8977051	accZ	0.2674561	magX	11.8286133	magY	46.8505859	magZ	24.7192383
timestamp	145972	gyroX	0	gyroY	-1.953125	gyroZ	-0.4272461	accX	-0.2120361	accY	0.8979492	accZ	0.2674561	magX	11.8286133	magY	46.8505859	magZ	24.7192383
timestamp	145982	gyroX	-0.0610352	gyroY	-1.8310547	gyroZ	-0.4272461	accX	-0.2124023	accY	0.8988037	accZ	0.2663574	magX	11.7675781	magY	46.1791992	magZ	23.4741211
timestamp	145991	gyroX	0	gyroY	-2.0751953	gyroZ	-0.4882812	accX	-0.211792	accY	0.8981934	accZ	0.2674561	magX	11.7675781	magY	46.1791992	magZ	23.4741211
timestamp	146000	gyroX	0.3051758	gyroY	-2.2583008	gyroZ	-0.3662109	accX	-0.2110596	accY	0.897583	accZ	0.2663574	magX	11.7675781	magY	46.1791992	magZ	23.4741211
timestamp	146008	gyroX	0.3051758	gyroY	-2.2583008	gyroZ	-0.3662109	accX	-0.2114258	accY	0.8959961	accZ	0.2664795	magX	11.7675781	magY	46.1791992	magZ	23.4741211
timestamp	146017	gyroX	0.2441406	gyroY	-2.1972656	gyroZ	-0.3662109	accX	-0.2115479	accY	0.8968506	accZ	0.2670898	magX	11.7675781	magY	46.1791992	magZ	23.4741211
timestamp	146026	gyroX	0.1831055	gyroY	-2.1362305	gyroZ	-0.3051758	accX	-0.211792	accY	0.8985596	accZ	0.2664795	magX	11.7675781	magY	46.1791992	magZ	23.4741211
timestamp	146036	gyroX	0.1220703	gyroY	-2.0751953	gyroZ	-0.3662109	accX	-0.2110596	accY	0.8963623	accZ	0.2669678	magX	11.7919922	magY	46.4477539	magZ	23.5839844
timestamp	146045	gyroX	0.3051758	gyroY	-2.0141602	gyroZ	-0.3051758	accX	-0.2116699	accY	0.8977051	accZ	0.2680664	magX	11.7919922	magY	46.4477539	magZ	23.5839844
timestamp	146054	gyroX	0.1220703	gyroY	-1.7700195	gyroZ	-0.3051758	accX	-0.2113037	accY	0.8985596	accZ	0.2672119	magX	11.7919922	magY	46.4477539	magZ	23.5839844
timestamp	146063	gyroX	0.1220703	gyroY	-2.0751953	gyroZ	-0.4272461	accX	-0.2109375	accY	0.8968506	accZ	0.2670898	magX	11.7919922	magY	46.4477539	magZ	23.5839844
timestamp	146072	gyroX	0	gyroY	-2.0141602	gyroZ	-0.4272461	accX	-0.2110596	accY	0.8968506	accZ	0.2669678	magX	11.7919922	magY	46.4477539	magZ	23.5839844
timestamp	146082	gyroX	-0.0610352	gyroY	-2.0141602	gyroZ	-0.4882812	accX	-0.2115479	accY	0.8970947	accZ	0.2669678	magX	11.8896484	magY	46.472168	magZ	24.2675781
timestamp	146091	gyroX	0	gyroY	-2.0751953	gyroZ	-0.3662109	accX	-0.2128906	accY	0.8983154	accZ	0.2675781	magX	11.8896484	magY	46.472168	magZ	24.2675781
timestamp	146100	gyroX	0	gyroY	-2.0751953	gyroZ	-0.4272461	accX	-0.2127686	accY	0.899292	accZ	0.2667236	magX	11.8896484	magY	46.472168	magZ	24.2675781
timestamp	146109	gyroX	0.1220703	gyroY	-2.1362305	gyroZ	-0.4882812	accX	-0.2127686	accY	0.8979492	accZ	0.2685547	magX	11.8896484	magY	46.472168	magZ	24.2675781
timestamp	146118	gyroX	-0.0610352	gyroY	-2.1362305	gyroZ	-0.6103516	accX	-0.2126465	accY	0.8995361	accZ	0.2667236	magX	11.8896484	magY	46.472168	magZ	24.2675781
timestamp	146127	gyroX	-0.1831055	gyroY	-2.0141602	gyroZ	-0.5493164	accX	-0.2116699	accY	0.8989258	accZ	0.2684326	magX	11.8896484	magY	46.472168	magZ	24.2675781
timestamp	146137	gyroX	-0.1220703	gyroY	-1.953125	gyroZ	-0.4882812	accX	-0.2115479	accY	0.8974609	accZ	0.2667236	magX	11.9384766	magY	46.3745117	magZ	24.2675781
timestamp	146146	gyroX	0.2441406	gyroY	-1.953125	gyroZ	-0.3662109	accX	-0.2111816	accY	0.8967285	accZ	0.2667236	magX	11.9384766	magY	46.3745117	magZ	24.2675781
timestamp	146155	gyroX	0.1220703	gyroY	-2.0141602	gyroZ	-0.4882812	accX	-0.2105713	accY	0.8972168	accZ	0.2664795	magX	11.9384766	magY	46.3745117	magZ	24.2675781
timestamp	146164	gyroX	0.0610352	gyroY	-2.0751953	gyroZ	-0.4272461	accX	-0.2115479	accY	0.8959961	accZ	0.2663574	magX	11.9384766	magY	46.3745117	magZ	24.2675781
timestamp	146173	gyroX	0.1220703	gyroY	-2.1362305	gyroZ	-0.4272461	accX	-0.2113037	accY	0.8983154	accZ	0.2678223	magX	11.9384766	magY	46.3745117	magZ	24.2675781
timestamp	146182	gyroX	0.1220703	gyroY	-2.1972656	gyroZ	-0.2441406	accX	-0.2113037	accY	0.8983154	accZ	0.2678223	magX	12.3535156	magY	46.6064453	magZ	24.0112305
timestamp	146191	gyroX	0.2441406	gyroY	-2.1362305	gyroZ	-0.3051758	accX	-0.2113037	accY	0.8984375	accZ	0.2675781	magX	12.3535156	magY	46.6064453	magZ	24.0112305
timestamp	146208	gyroX	0.0610352	gyroY	-2.0141602	gyroZ	-0.3662109	accX	-0.2116699	accY	0.8973389	accZ	0.2667236	magX	12.3535156	magY	46.6064453	magZ	24.0112305
timestamp	146217	gyroX	0	gyroY	-1.8920898	gyroZ	-0.3662109	accX	-0.2120361	accY	0.8967285	accZ	0.2672119	magX	12.3535156	magY	46.6064453	magZ	24.0112305
timestamp	146226	gyroX	-0.0610352	gyroY	-1.8920898	gyroZ	-0.5493164	accX	-0.2114258	accY	0.8979492	accZ	0.2666016	magX	12.3535156	magY	46.6064453	magZ	24.0112305
timestamp	146236	gyroX	-0.0610352	gyroY	-1.953125	gyroZ	-0.6103516	accX	-0.2115479	accY	0.9003906	accZ	0.2667236	magX	12.2680664	magY	46.09375	magZ	23.0957031
timestamp	146245	gyroX	0.2441406	gyroY	-2.2583008	gyroZ	-0.2441406	accX	-0.2126465	accY	0.8978271	accZ	0.2662354	magX	12.2680664	magY	46.09375	magZ	23.0957031
timestamp	146254	gyroX	0	gyroY	-2.0141602	gyroZ	-0.3051758	accX	-0.2124023	accY	0.8969727	accZ	0.2677002	magX	12.2680664	magY	46.09375	magZ	23.0957031
timestamp	146263	gyroX	0	gyroY	-1.8920898	gyroZ	-0.4272461	accX	-0.2121582	accY	0.8980713	accZ	0.2672119	magX	12.2680664	magY	46.09375	magZ	23.0957031
timestamp	146272	gyroX	0.0610352	gyroY	-2.0751953	gyroZ	-0.4882812	accX	-0.2121582	accY	0.8977051	accZ	0.2666016	magX	12.2680664	magY	46.09375	magZ	23.0957031
timestamp	146282	gyroX	-0.0610352	gyroY	-1.953125	gyroZ	-0.3051758	accX	-0.2121582	accY	0.8999023	accZ	0.2677002	magX	12.1459961	magY	46.4355469	magZ	23.8769531
timestamp	146291	gyroX	0.1220703	gyroY	-1.8310547	gyroZ	-0.3051758	accX	-0.2106934	accY	0.8980713	accZ	0.2669678	magX	12.1459961	magY	46.4355469	magZ	23.8769531
timestamp	146300	gyroX	0.1831055	gyroY	-2.1972656	gyroZ	-0.3051758	accX	-0.2109375	accY	0.8970947	accZ	0.2668457	magX	12.1459961	magY	46.4355469	magZ	23.8769531
timestamp	146309	gyroX	0.1220703	gyroY	-2.2583008	gyroZ	-0.4272461	accX	-0.2113037	accY	0.8980713	accZ	0.267334	magX	12.1459961	magY	46.4355469	magZ	23.8769531
timestamp	146318	gyroX	-0.1220703	gyroY	-2.1362305	gyroZ	-0.3051758	accX	-0.211792	accY	0.8970947	accZ	0.2670898	magX	12.1459961	magY	46.4355469	magZ	23.8769531
timestamp	146327	gyroX	0	gyroY	-2.1362305	gyroZ	-0.3051758	accX	-0.2119141	accY	0.8974609	accZ	0.2668457	magX	12.1459961	magY	46.4355469	magZ	23.8769531
timestamp	146337	gyroX	0	gyroY	-2.1972656	gyroZ	-0.3051758	accX	-0.2127686	accY	0.8999023	accZ	0.2670898	magX	11.6577148	magY	46.8994141	magZ	24.3530273
timestamp	146346	gyroX	0.1831055	gyroY	-2.1972656	gyroZ	-0.2441406	accX	-0.2114258	accY	0.8980713	accZ	0.2675781	magX	11.6577148	magY	46.8994141	magZ	24.3530273
timestamp	146355	gyroX	0.0610352	gyroY	-1.8920898	gyroZ	-0.3051758	accX	-0.2119141	accY	0.8994141	accZ	0.2684326	magX	11.6577148	magY	46.8994141	magZ	24.3530273
timestamp	146364	gyroX	0	gyroY	-2.0141602	gyroZ	-0.4882812	accX	-0.2109375	accY	0.8984375	accZ	0.2670898	magX	11.6577148	magY	46.8994141	magZ	24.3530273
timestamp	146372	gyroX	0	gyroY	-2.0751953	gyroZ	-0.2441406	accX	-0.2109375	accY	0.8984375	accZ	0.2670898	magX	11.6577148	magY	46.8994141	magZ	24.3530273
timestamp	146382	gyroX	0.1831055	gyroY	-1.8920898	gyroZ	-0.2441406	accX	-0.2126465	accY	0.8988037	accZ	0.2672119	magX	12.8295898	magY	46.496582	magZ	24.3164062
timestamp	146391	gyroX	0	gyroY	-2.1362305	gyroZ	-0.4882812	accX	-0.2126465	accY	0.8963623	accZ	0.2670898	magX	12.8295898	magY	46.496582	magZ	24.3164062
timestamp	146400	gyroX	0	gyroY	-1.8920898	gyroZ	-0.4882812	accX	-0.2114258	accY	0.8967285	accZ	0.2666016	magX	12.8295898	magY	46.496582	magZ	24.3164062
timestamp	146409	gyroX	0.1220703	gyroY	-1.8920898	gyroZ	-0.4882812	accX	-0.2110596	accY	0.8959961	accZ	0.2668457	magX	12.8295898	magY	46.496582	magZ	24.3164062
timestamp	146418	gyroX	0.1220703	gyroY	-1.8310547	gyroZ	-0.4272461	accX	-0.2113037	accY	0.8961182	accZ	0.2683105	magX	12.8295898	magY	46.496582	magZ	24.3164062
timestamp	146427	gyroX	0.1220703	gyroY	-1.953125	gyroZ	-0.3662109	accX	-0.2124023	accY	0.8979492	accZ	0.2683105	magX	12.8295898	magY	46.496582	magZ	24.3164062
timestamp	146437	gyroX	0	gyroY	-2.1972656	gyroZ	-0.3662109	accX	-0.2124023	accY	0.8978271	accZ	0.2678223	magX	13.1347656	magY	46.7285156	magZ	24.0600586
timestamp	146446	gyroX	-0.0610352	gyroY	-2.3193359	gyroZ	-0.2441406	accX	-0.2128906	accY	0.8979492	accZ	0.2677002	magX	13.1347656	magY	46.7285156	magZ	24.0600586
timestamp	146455	gyroX	0	gyroY	-2.0751953	gyroZ	-0.3051758	accX	-0.2121582	accY	0.8980713	accZ	0.2677002	magX	13.1347656	magY	46.7285156	magZ	24.0600586
timestamp	146464	gyroX	0.0610352	gyroY	-1.8920898	gyroZ	-0.3051758	accX	-0.2114258	accY	0.8974609	accZ	0.2666016	magX	13.1347656	magY	46.7285156	magZ	24.0600586
timestamp	146473	gyroX	-0.0610352	gyroY	-1.8310547	gyroZ	-0.3051758	accX	-0.2120361	accY	0.8978271	accZ	0.2677002	magX	13.1347656	magY	46.7285156	magZ	24.0600586
timestamp	146483	gyroX	15.5639648	gyroY	-1.8310547	gyroZ	-0.3051758	accX	-0.2111816	accY	0.8984375	accZ	0.2666016	magX	12.2802734	magY	46.472168	magZ	23.4375
timestamp	146492	gyroX	-0.1220703	gyroY	-2.0751953	gyroZ	-0.3051758	accX	-0.2109375	accY	0.8979492	accZ	0.2669678	magX	12.2802734	magY	46.472168	magZ	23.4375
timestamp	146501	gyroX	0.2441406	gyroY	-1.953125	gyroZ	-0.3662109	accX	-0.211792	accY	0.8978271	accZ	0.2670898	magX	12.2802734	magY	46.472168	magZ	23.4375
timestamp	146510	gyroX	0.2441406	gyroY	-2.0141602	gyroZ	-0.3662109	accX	-0.2124023	accY	0.8974609	accZ	0.2675781	magX	12.2802734	magY	46.472168	magZ	23.4375
timestamp	146519	gyroX	0.2441406	gyroY	-2.0751953	gyroZ	-0.2441406	accX	-0.2124023	accY	0.8983154	accZ	0.2666016	magX	12.2802734	magY	46.472168	magZ	23.4375
timestamp	146528	gyroX	0.0610352	gyroY	-2.1972656	gyroZ	-0.3662109	accX	-0.2115479	accY	0.8968506	accZ	0.267334	magX	12.2802734	magY	46.472168	magZ	23.4375
timestamp	146538	gyroX	0.0610352	gyroY	-2.1972656	gyroZ	-0.4272461	accX	-0.2116699	accY	0.8974609	accZ	0.2669678	magX	12.8051758	magY	46.7529297	magZ	23.9868164
timestamp	146547	gyroX	0.1831055	gyroY	-2.0751953	gyroZ	-0.3662109	accX	-0.2115479	accY	0.8979492	accZ	0.2670898	magX	12.8051758	magY	46.7529297	magZ	23.9868164
timestamp	146556	gyroX	0.1220703	gyroY	-2.0141602	gyroZ	-0.4882812	accX	-0.2124023	accY	0.8984375	accZ	0.2674561	magX	12.8051758	magY	46.7529297	magZ	23.9868164
timestamp	146565	gyroX	0.1831055	gyroY	-1.953125	gyroZ	-0.3662109	accX	-0.2115479	accY	0.8984375	accZ	0.267334	magX	12.8051758	magY	46.7529297	magZ	23.9868164
timestamp	146574	gyroX	0.0610352	gyroY	-2.0751953	gyroZ	-0.3051758	accX	-0.2119141	accY	0.8989258	accZ	0.2670898	magX	12.8051758	magY	46.7529297	magZ	23.9868164
timestamp	146584	gyroX	-0.1220703	gyroY	-2.0751953	gyroZ	-0.3051758	accX	-0.2124023	accY	0.8986816	accZ	0.2678223	magX	12.7563477	magY	46.3378906	magZ	22.8759766
timestamp	146593	gyroX	0.0610352	gyroY	-2.1362305	gyroZ	-0.4272461	accX	-0.2114258	accY	0.8973389	accZ	0.2677002	magX	12.7563477	magY	46.3378906	magZ	22.8759766
timestamp	146602	gyroX	0.1220703	gyroY	-2.0141602	gyroZ	-0.3662109	accX	-0.211792	accY	0.8972168	accZ	0.2672119	magX	12.7563477	magY	46.3378906	magZ	22.8759766
timestamp	146611	gyroX	0	gyroY	-2.0751953	gyroZ	-0.4272461	accX	-0.2126465	accY	0.8970947	accZ	0.2670898	magX	12.7563477	magY	46.3378906	magZ	22.8759766
timestamp	146620	gyroX	0.2441406	gyroY	-2.0141602	gyroZ	-0.6103516	accX	-0.2115479	accY	0.8974609	accZ	0.2669678	magX	12.7563477	magY	46.3378906	magZ	22.8759766
timestamp	146629	gyroX	0.0610352	gyroY	-2.1362305	gyroZ	-0.4272461	accX	-0.2114258	accY	0.8980713	accZ	0.2670898	magX	12.7563477	magY	46.3378906	magZ	22.8759766
timestamp	146639	gyroX	-0.0610352	gyroY	-2.0141602	gyroZ	-0.2441406	accX	-0.2124023	accY	0.8974609	accZ	0.2672119	magX	12.1948242	magY	46.2402344	magZ	24.1577148
timestamp	146648	gyroX	0.1220703	gyroY	-2.1362305	gyroZ	-0.3662109	accX	-0.211792	accY	0.897583	accZ	0.2674561	magX	12.1948242	magY	46.2402344	magZ	24.1577148
timestamp	146657	gyroX	0.1220703	gyroY	-2.1972656	gyroZ	-0.3662109	accX	-0.211792	accY	0.8985596	accZ	0.2670898	magX	12.1948242	magY	46.2402344	magZ	24.1577148
timestamp	146666	gyroX	0.1831055	gyroY	-2.0751953	gyroZ	-0.1220703	accX	-0.2122803	accY	0.8989258	accZ	0.2669678	magX	12.1948242	magY	46.2402344	magZ	24.1577148
timestamp	146675	gyroX	0.1220703	gyroY	-2.1362305	gyroZ	-0.2441406	accX	-0.2121582	accY	0.899292	accZ	0.2680664	magX	12.1948242	magY	46.2402344	magZ	24.1577148
timestamp	146685	gyroX	0.1220703	gyroY	-2.0141602	gyroZ	-0.3051758	accX	-0.2125244	accY	0.8996582	accZ	0.2679443	magX	12.3657227	magY	46.6308594	magZ	23.9379883
timestamp	146694	gyroX	0.0610352	gyroY	-2.1972656	gyroZ	-0.3051758	accX	-0.2121582	accY	0.8970947	accZ	0.2670898	magX	12.3657227	magY	46.6308594	magZ	23.9379883
timestamp	146703	gyroX	0.1220703	gyroY	-2.1972656	gyroZ	-0.3051758	accX	-0.2131348	accY	0.8977051	accZ	0.2678223	magX	12.3657227	magY	46.6308594	magZ	23.9379883
timestamp	146712	gyroX	0	gyroY	-2.1972656	gyroZ	-0.4882812	accX	-0.2130127	accY	0.8986816	accZ	0.2683105	magX	12.3657227	magY	46.6308594	magZ	23.9379883
timestamp	146721	gyroX	0	gyroY	-2.1362305	gyroZ	-0.4272461	accX	-0.2128906	accY	0.8972168	accZ	0.2669678	magX	12.3657227	magY	46.6308594	magZ	23.9379883
timestamp	146729	gyroX	0	gyroY	-2.0751953	gyroZ	-0.3051758	accX	-0.2128906	accY	0.8972168	accZ	0.2669678	magX	12.3657227	magY	46.6308594	magZ	23.9379883
timestamp	146739	gyroX	-0.1831055	gyroY	-2.1362305	gyroZ	-0.4272461	accX	-0.2116699	accY	0.8964844	accZ	0.2677002	magX	12.3291016	magY	46.3745117	magZ	23.2177734
timestamp	146748	gyroX	0	gyroY	-2.0751953	gyroZ	-0.4272461	accX	-0.2122803	accY	0.8966064	accZ	0.2678223	magX	12.3291016	magY	46.3745117	magZ	23.2177734
timestamp	146757	gyroX	-0.0610352	gyroY	-2.0751953	gyroZ	-0.4882812	accX	-0.2120361	accY	0.8970947	accZ	0.2681885	magX	12.3291016	magY	46.3745117	magZ	23.2177734
timestamp	146766	gyroX	0	gyroY	-2.0751953	gyroZ	-0.4272461	accX	-0.2122803	accY	0.8963623	accZ	0.2674561	magX	12.3291016	magY	46.3745117	magZ	23.2177734
timestamp	146775	gyroX	0.1220703	gyroY	-2.0751953	gyroZ	-0.3662109	accX	-0.211792	accY	0.8974609	accZ	0.267334	magX	12.3291016	magY	46.3745117	magZ	23.2177734
timestamp	146784	gyroX	0.0610352	gyroY	-2.1972656	gyroZ	-0.4272461	accX	-0.2119141	accY	0.8974609	accZ	0.2674561	magX	12.3291016	magY	46.3745117	magZ	23.2177734
timestamp	146794	gyroX	0.0610352	gyroY	-2.1972656	gyroZ	-0.3662109	accX	-0.2122803	accY	0.8967285	accZ	0.2670898	magX	12.4145508	magY	46.6674805	magZ	23.7304688
timestamp	146803	gyroX	0.1220703	gyroY	-2.3193359	gyroZ	-0.3662109	accX	-0.2110596	accY	0.8977051	accZ	0.2674561	magX	12.4145508	magY	46.6674805	magZ	23.7304688
timestamp	146812	gyroX	-0.2441406	gyroY	-1.953125	gyroZ	-0.3662109	accX	-0.2116699	accY	0.8980713	accZ	0.2670898	magX	12.4145508	magY	46.6674805	magZ	23.7304688
timestamp	146821	gyroX	0	gyroY	-2.1362305	gyroZ	-0.3662109	accX	-0.211792	accY	0.8981934	accZ	0.2678223	magX	12.4145508	magY	46.6674805	magZ	23.7304688
timestamp	146830	gyroX	0.1831055	gyroY	-2.2583008	gyroZ	-0.3051758	accX	-0.2124023	accY	0.8980713	accZ	0.2674561	magX	12.4145508	magY	46.6674805	magZ	23.7304688
